MetaProfile
-125	1679.0
-124	1839.0
-123	1669.0
-122	1867.0
-121	1694.0
-120	1887.0
-119	2052.0
-118	2201.0
-117	2221.0
-116	2193.0
-115	2190.0
-114	2236.0
-113	2175.0
-112	2251.0
-111	2012.0
-110	2005.0
-109	2074.0
-108	1965.0
-107	1903.0
-106	1852.0
-105	1954.0
-104	1956.0
-103	2212.0
-102	2300.0
-101	2182.0
-100	2072.0
-99	2281.0
-98	2393.0
-97	2329.0
-96	2399.0
-95	2336.0
-94	2371.0
-93	2378.0
-92	2514.0
-91	2612.0
-90	2881.0
-89	3143.0
-88	3003.0
-87	2578.0
-86	2839.0
-85	2852.0
-84	2709.0
-83	2751.0
-82	2838.0
-81	2701.0
-80	2666.0
-79	2632.0
-78	2607.0
-77	2667.0
-76	2851.0
-75	2812.0
-74	2947.0
-73	3272.0
-72	3603.0
-71	3733.0
-70	3556.0
-69	3565.0
-68	3364.0
-67	3339.0
-66	3350.0
-65	3442.0
-64	3471.0
-63	3179.0
-62	3389.0
-61	3151.0
-60	3521.0
-59	3529.0
-58	3397.0
-57	3475.0
-56	3562.0
-55	3781.0
-54	3607.0
-53	3867.0
-52	3711.0
-51	3746.0
-50	4276.0
-49	4014.0
-48	4072.0
-47	3880.0
-46	4001.0
-45	3799.0
-44	3884.0
-43	3734.0
-42	3765.0
-41	3903.0
-40	3939.0
-39	4437.0
-38	4464.0
-37	4262.0
-36	4191.0
-35	4140.0
-34	3752.0
-33	4157.0
-32	4094.0
-31	3795.0
-30	4029.0
-29	4204.0
-28	4378.0
-27	4543.0
-26	5081.0
-25	5410.0
-24	5880.0
-23	6547.0
-22	8106.0
-21	10015.0
-20	9053.0
-19	11488.0
-18	23539.0
-17	56522.0
-16	83934.0
-15	51210.0
-14	26007.0
-13	20225.0
-12	16548.0
-11	12131.0
-10	8622.0
-9	5103.0
-8	3272.0
-7	2335.0
-6	2353.0
-5	1405.0
-4	1331.0
-3	1091.0
-2	1117.0
-1	1307.0
0	1468.0
1	2124.0
2	3086.0
3	3802.0
4	4024.0
5	3973.0
6	4073.0
7	3363.0
8	2071.0
9	2072.0
10	1608.0
11	1608.0
12	1628.0
13	1761.0
14	1667.0
15	1787.0
16	1610.0
17	1514.0
18	1413.0
19	1377.0
20	1286.0
21	1242.0
22	1156.0
23	1212.0
24	1383.0
25	1467.0
26	1341.0
27	1655.0
28	1154.0
29	1187.0
30	994.0
31	955.0
32	939.0
33	969.0
34	1028.0
35	1107.0
36	1002.0
37	1115.0
38	1094.0
39	1198.0
40	1288.0
41	1058.0
42	1075.0
43	1031.0
44	1004.0
45	944.0
46	1062.0
47	1095.0
48	1143.0
49	992.0
50	1272.0
51	1123.0
52	1057.0
53	913.0
54	995.0
55	975.0
56	827.0
57	809.0
58	970.0
59	1011.0
60	962.0
61	952.0
62	936.0
63	950.0
64	832.0
65	847.0
66	802.0
67	815.0
68	1026.0
69	895.0
70	915.0
71	1009.0
72	909.0
73	900.0
74	848.0
75	993.0
76	911.0
77	825.0
78	995.0
79	997.0
80	1012.0
81	944.0
82	956.0
83	1094.0
84	935.0
85	1133.0
86	947.0
87	890.0
88	862.0
89	793.0
90	855.0
91	933.0
92	913.0
93	970.0
94	971.0
95	992.0
96	906.0
97	867.0
98	821.0
99	799.0
100	910.0
101	1062.0
102	991.0
103	937.0
104	912.0
105	1012.0
106	1216.0
107	1086.0
108	1000.0
109	979.0
110	1004.0
111	1134.0
112	916.0
113	962.0
114	975.0
115	953.0
116	1175.0
117	1011.0
118	992.0
119	949.0
120	1057.0
121	924.0
122	930.0
123	970.0
124	1176.0
