MetaProfile
-125	3656.0
-124	3391.0
-123	3732.0
-122	4294.0
-121	4285.0
-120	4382.0
-119	4909.0
-118	4744.0
-117	4851.0
-116	4535.0
-115	4270.0
-114	3816.0
-113	3991.0
-112	3958.0
-111	3897.0
-110	3898.0
-109	3976.0
-108	4040.0
-107	4228.0
-106	4433.0
-105	3969.0
-104	4079.0
-103	4059.0
-102	4180.0
-101	4277.0
-100	4258.0
-99	3980.0
-98	4087.0
-97	3967.0
-96	4335.0
-95	4568.0
-94	4307.0
-93	4498.0
-92	4587.0
-91	4288.0
-90	4693.0
-89	4210.0
-88	4594.0
-87	4127.0
-86	4642.0
-85	4670.0
-84	4506.0
-83	4480.0
-82	4677.0
-81	4706.0
-80	4390.0
-79	4731.0
-78	4691.0
-77	5452.0
-76	4553.0
-75	4254.0
-74	4493.0
-73	4731.0
-72	4533.0
-71	4881.0
-70	4579.0
-69	4807.0
-68	4425.0
-67	4369.0
-66	4344.0
-65	4796.0
-64	4627.0
-63	5034.0
-62	4800.0
-61	5047.0
-60	4958.0
-59	5341.0
-58	4994.0
-57	4932.0
-56	5323.0
-55	4841.0
-54	5459.0
-53	5741.0
-52	5976.0
-51	6299.0
-50	6454.0
-49	5962.0
-48	6653.0
-47	6291.0
-46	6247.0
-45	6509.0
-44	6866.0
-43	6499.0
-42	8049.0
-41	8664.0
-40	9800.0
-39	10924.0
-38	12910.0
-37	15583.0
-36	13949.0
-35	12425.0
-34	12191.0
-33	11646.0
-32	11575.0
-31	12499.0
-30	12764.0
-29	12445.0
-28	15501.0
-27	17854.0
-26	14359.0
-25	13210.0
-24	13363.0
-23	11157.0
-22	11026.0
-21	11267.0
-20	11343.0
-19	10390.0
-18	9778.0
-17	9818.0
-16	8812.0
-15	9056.0
-14	9824.0
-13	9433.0
-12	10832.0
-11	13968.0
-10	15897.0
-9	17528.0
-8	22472.0
-7	17463.0
-6	14020.0
-5	16138.0
-4	16909.0
-3	19596.0
-2	21055.0
-1	20443.0
0	21549.0
1	25766.0
2	25423.0
3	24032.0
4	21508.0
5	17172.0
6	19113.0
7	18735.0
8	18374.0
9	18619.0
10	14470.0
11	13234.0
12	11646.0
13	10807.0
14	8527.0
15	8429.0
16	6895.0
17	6013.0
18	5584.0
19	5087.0
20	5379.0
21	4863.0
22	4672.0
23	5577.0
24	5021.0
25	5022.0
26	4610.0
27	4824.0
28	4716.0
29	4291.0
30	4160.0
31	3655.0
32	4170.0
33	3477.0
34	3276.0
35	2971.0
36	2859.0
37	2521.0
38	2733.0
39	2537.0
40	2176.0
41	2006.0
42	2126.0
43	1830.0
44	1700.0
45	1635.0
46	1609.0
47	1567.0
48	1583.0
49	1564.0
50	1484.0
51	1620.0
52	1519.0
53	1509.0
54	1464.0
55	1608.0
56	1743.0
57	1585.0
58	1325.0
59	1536.0
60	1489.0
61	1427.0
62	1424.0
63	1375.0
64	1477.0
65	1411.0
66	1627.0
67	1476.0
68	1594.0
69	1478.0
70	1419.0
71	1632.0
72	1731.0
73	1973.0
74	1885.0
75	1584.0
76	1407.0
77	1683.0
78	1425.0
79	1522.0
80	1396.0
81	1445.0
82	1549.0
83	1952.0
84	1687.0
85	1539.0
86	1577.0
87	1826.0
88	1623.0
89	1717.0
90	1458.0
91	1381.0
92	1103.0
93	1306.0
94	1253.0
95	1132.0
96	1126.0
97	1058.0
98	1098.0
99	1222.0
100	1299.0
101	1470.0
102	1370.0
103	1210.0
104	1221.0
105	1293.0
106	1231.0
107	1358.0
108	1401.0
109	1527.0
110	1671.0
111	1506.0
112	1899.0
113	1637.0
114	1345.0
115	1701.0
116	1448.0
117	1537.0
118	1652.0
119	1679.0
120	1499.0
121	1510.0
122	1118.0
123	1347.0
124	1190.0
