MetaProfile
-125	2606.0
-124	2428.0
-123	2183.0
-122	2008.0
-121	2276.0
-120	2467.0
-119	2384.0
-118	2873.0
-117	3029.0
-116	2716.0
-115	2358.0
-114	2355.0
-113	2575.0
-112	2690.0
-111	2347.0
-110	2257.0
-109	2381.0
-108	2385.0
-107	2710.0
-106	2685.0
-105	2493.0
-104	2319.0
-103	2063.0
-102	2193.0
-101	2395.0
-100	2038.0
-99	1897.0
-98	2070.0
-97	2119.0
-96	2166.0
-95	2275.0
-94	2287.0
-93	2611.0
-92	2610.0
-91	2231.0
-90	2058.0
-89	2141.0
-88	2118.0
-87	2254.0
-86	2519.0
-85	2547.0
-84	2505.0
-83	2866.0
-82	2554.0
-81	2453.0
-80	2324.0
-79	2278.0
-78	2170.0
-77	2075.0
-76	2101.0
-75	2184.0
-74	1993.0
-73	1981.0
-72	2070.0
-71	2239.0
-70	2154.0
-69	2124.0
-68	2147.0
-67	2018.0
-66	2008.0
-65	2123.0
-64	2080.0
-63	2156.0
-62	2289.0
-61	2270.0
-60	2396.0
-59	2139.0
-58	2210.0
-57	2071.0
-56	2339.0
-55	2225.0
-54	2656.0
-53	2327.0
-52	2621.0
-51	2618.0
-50	2673.0
-49	2525.0
-48	2370.0
-47	2385.0
-46	2445.0
-45	2188.0
-44	2358.0
-43	2334.0
-42	2427.0
-41	2380.0
-40	2518.0
-39	2522.0
-38	2453.0
-37	2710.0
-36	2602.0
-35	2620.0
-34	2466.0
-33	2558.0
-32	2579.0
-31	2454.0
-30	2651.0
-29	2800.0
-28	2951.0
-27	3104.0
-26	3044.0
-25	2855.0
-24	3016.0
-23	2865.0
-22	2728.0
-21	2979.0
-20	3193.0
-19	3516.0
-18	3344.0
-17	3467.0
-16	3976.0
-15	4333.0
-14	4041.0
-13	3933.0
-12	3539.0
-11	3517.0
-10	3885.0
-9	5098.0
-8	4770.0
-7	8114.0
-6	8722.0
-5	9932.0
-4	9243.0
-3	8333.0
-2	7008.0
-1	4683.0
0	3419.0
1	3061.0
2	2596.0
3	2646.0
4	3103.0
5	3253.0
6	5240.0
7	5210.0
8	6833.0
9	11123.0
10	17225.0
11	25141.0
12	34353.0
13	40059.0
14	52935.0
15	109019.0
16	182888.0
17	112266.0
18	39001.0
19	20292.0
20	20515.0
21	21104.0
22	16769.0
23	13591.0
24	11684.0
25	11622.0
26	10722.0
27	9720.0
28	9325.0
29	8777.0
30	8445.0
31	8346.0
32	8997.0
33	8266.0
34	8342.0
35	8683.0
36	8899.0
37	9513.0
38	8814.0
39	8233.0
40	7603.0
41	7912.0
42	7847.0
43	7656.0
44	7520.0
45	7580.0
46	7939.0
47	7776.0
48	7320.0
49	7905.0
50	8344.0
51	7406.0
52	7785.0
53	8233.0
54	7261.0
55	7931.0
56	7605.0
57	7560.0
58	7126.0
59	7266.0
60	6848.0
61	6442.0
62	6698.0
63	6764.0
64	6495.0
65	6843.0
66	6468.0
67	6345.0
68	6530.0
69	6784.0
70	6517.0
71	6901.0
72	6495.0
73	6272.0
74	6026.0
75	5642.0
76	6008.0
77	5583.0
78	5430.0
79	5554.0
80	5468.0
81	5665.0
82	6166.0
83	5689.0
84	5269.0
85	5458.0
86	5666.0
87	5348.0
88	5604.0
89	5840.0
90	5860.0
91	5400.0
92	5345.0
93	5005.0
94	4981.0
95	4651.0
96	4778.0
97	4861.0
98	4650.0
99	4617.0
100	4300.0
101	4427.0
102	4502.0
103	4366.0
104	4355.0
105	4212.0
106	4217.0
107	3986.0
108	3959.0
109	4076.0
110	4211.0
111	4401.0
112	4227.0
113	4622.0
114	4552.0
115	4779.0
116	4848.0
117	4484.0
118	4320.0
119	4115.0
120	3850.0
121	3849.0
122	3693.0
123	3718.0
124	3891.0
