MetaProfile
-125	128.0
-124	140.0
-123	143.0
-122	177.0
-121	121.0
-120	191.0
-119	143.0
-118	190.0
-117	146.0
-116	180.0
-115	144.0
-114	193.0
-113	130.0
-112	176.0
-111	126.0
-110	192.0
-109	162.0
-108	164.0
-107	170.0
-106	215.0
-105	163.0
-104	164.0
-103	168.0
-102	166.0
-101	166.0
-100	178.0
-99	172.0
-98	177.0
-97	167.0
-96	162.0
-95	204.0
-94	207.0
-93	288.0
-92	168.0
-91	168.0
-90	161.0
-89	313.0
-88	216.0
-87	186.0
-86	195.0
-85	191.0
-84	238.0
-83	189.0
-82	216.0
-81	213.0
-80	161.0
-79	152.0
-78	196.0
-77	187.0
-76	169.0
-75	186.0
-74	204.0
-73	212.0
-72	208.0
-71	215.0
-70	284.0
-69	370.0
-68	233.0
-67	290.0
-66	235.0
-65	258.0
-64	200.0
-63	315.0
-62	247.0
-61	275.0
-60	264.0
-59	242.0
-58	266.0
-57	268.0
-56	249.0
-55	253.0
-54	216.0
-53	253.0
-52	291.0
-51	312.0
-50	358.0
-49	384.0
-48	511.0
-47	949.0
-46	1636.0
-45	1261.0
-44	1045.0
-43	807.0
-42	483.0
-41	739.0
-40	377.0
-39	429.0
-38	301.0
-37	250.0
-36	265.0
-35	286.0
-34	244.0
-33	254.0
-32	250.0
-31	305.0
-30	315.0
-29	391.0
-28	429.0
-27	474.0
-26	642.0
-25	538.0
-24	601.0
-23	564.0
-22	520.0
-21	544.0
-20	829.0
-19	728.0
-18	971.0
-17	1063.0
-16	1143.0
-15	851.0
-14	999.0
-13	836.0
-12	930.0
-11	768.0
-10	1000.0
-9	808.0
-8	1212.0
-7	591.0
-6	1090.0
-5	591.0
-4	542.0
-3	505.0
-2	306.0
-1	368.0
0	261.0
1	318.0
2	223.0
3	251.0
4	208.0
5	223.0
6	201.0
7	261.0
8	279.0
9	308.0
10	243.0
11	205.0
12	225.0
13	187.0
14	234.0
15	189.0
16	154.0
17	116.0
18	127.0
19	132.0
20	133.0
21	118.0
22	119.0
23	110.0
24	101.0
25	85.0
26	95.0
27	104.0
28	122.0
29	164.0
30	108.0
31	123.0
32	156.0
33	128.0
34	137.0
35	127.0
36	130.0
37	104.0
38	120.0
39	98.0
40	92.0
41	96.0
42	99.0
43	140.0
44	123.0
45	105.0
46	114.0
47	103.0
48	77.0
49	108.0
50	115.0
51	114.0
52	106.0
53	91.0
54	97.0
55	129.0
56	149.0
57	106.0
58	97.0
59	138.0
60	125.0
61	112.0
62	132.0
63	111.0
64	105.0
65	124.0
66	111.0
67	119.0
68	105.0
69	108.0
70	114.0
71	119.0
72	144.0
73	103.0
74	90.0
75	113.0
76	97.0
77	99.0
78	99.0
79	92.0
80	87.0
81	82.0
82	106.0
83	79.0
84	107.0
85	150.0
86	119.0
87	128.0
88	88.0
89	105.0
90	90.0
91	98.0
92	92.0
93	76.0
94	131.0
95	97.0
96	84.0
97	83.0
98	99.0
99	110.0
100	114.0
101	89.0
102	82.0
103	95.0
104	88.0
105	98.0
106	98.0
107	124.0
108	78.0
109	93.0
110	91.0
111	76.0
112	88.0
113	104.0
114	98.0
115	74.0
116	101.0
117	91.0
118	83.0
119	82.0
120	76.0
121	108.0
122	99.0
123	105.0
124	88.0
