MetaProfile
-125	427.0
-124	488.0
-123	464.0
-122	482.0
-121	540.0
-120	490.0
-119	410.0
-118	447.0
-117	421.0
-116	443.0
-115	362.0
-114	394.0
-113	437.0
-112	416.0
-111	396.0
-110	455.0
-109	345.0
-108	441.0
-107	448.0
-106	431.0
-105	472.0
-104	413.0
-103	402.0
-102	485.0
-101	406.0
-100	482.0
-99	541.0
-98	590.0
-97	530.0
-96	513.0
-95	506.0
-94	490.0
-93	605.0
-92	411.0
-91	445.0
-90	482.0
-89	386.0
-88	410.0
-87	412.0
-86	408.0
-85	467.0
-84	496.0
-83	431.0
-82	527.0
-81	463.0
-80	424.0
-79	437.0
-78	537.0
-77	462.0
-76	455.0
-75	466.0
-74	441.0
-73	503.0
-72	441.0
-71	464.0
-70	435.0
-69	422.0
-68	463.0
-67	459.0
-66	452.0
-65	469.0
-64	523.0
-63	463.0
-62	401.0
-61	462.0
-60	466.0
-59	536.0
-58	498.0
-57	402.0
-56	411.0
-55	388.0
-54	388.0
-53	403.0
-52	412.0
-51	423.0
-50	362.0
-49	396.0
-48	375.0
-47	418.0
-46	383.0
-45	410.0
-44	381.0
-43	391.0
-42	405.0
-41	326.0
-40	427.0
-39	390.0
-38	422.0
-37	354.0
-36	369.0
-35	399.0
-34	388.0
-33	432.0
-32	432.0
-31	489.0
-30	452.0
-29	386.0
-28	406.0
-27	456.0
-26	457.0
-25	472.0
-24	435.0
-23	356.0
-22	431.0
-21	424.0
-20	408.0
-19	480.0
-18	535.0
-17	608.0
-16	623.0
-15	685.0
-14	657.0
-13	630.0
-12	583.0
-11	598.0
-10	659.0
-9	686.0
-8	735.0
-7	928.0
-6	938.0
-5	889.0
-4	943.0
-3	1624.0
-2	1033.0
-1	1185.0
0	1275.0
1	1715.0
2	3555.0
3	7126.0
4	3291.0
5	2826.0
6	2140.0
7	1857.0
8	2273.0
9	2786.0
10	3860.0
11	5482.0
12	8965.0
13	10817.0
14	16480.0
15	20875.0
16	17968.0
17	15948.0
18	17431.0
19	19943.0
20	18394.0
21	15383.0
22	9790.0
23	6762.0
24	5670.0
25	4756.0
26	4516.0
27	5030.0
28	5761.0
29	6267.0
30	5631.0
31	4964.0
32	4182.0
33	3644.0
34	3138.0
35	2965.0
36	2828.0
37	2645.0
38	2526.0
39	2735.0
40	2608.0
41	2388.0
42	2525.0
43	2437.0
44	2454.0
45	2584.0
46	2606.0
47	2327.0
48	2396.0
49	2452.0
50	2272.0
51	2166.0
52	2174.0
53	2167.0
54	2275.0
55	2196.0
56	2457.0
57	2420.0
58	2312.0
59	2286.0
60	2280.0
61	2062.0
62	2009.0
63	2134.0
64	2153.0
65	2104.0
66	2442.0
67	2138.0
68	2017.0
69	2150.0
70	1966.0
71	1906.0
72	1832.0
73	1802.0
74	1881.0
75	2057.0
76	1904.0
77	1949.0
78	1937.0
79	1954.0
80	1943.0
81	1914.0
82	1860.0
83	1781.0
84	1761.0
85	1704.0
86	1815.0
87	1810.0
88	1856.0
89	1902.0
90	1765.0
91	1896.0
92	1778.0
93	1854.0
94	1649.0
95	1797.0
96	1617.0
97	1668.0
98	1609.0
99	1644.0
100	1517.0
101	1458.0
102	1499.0
103	1537.0
104	1481.0
105	1442.0
106	1362.0
107	1325.0
108	1407.0
109	1411.0
110	1577.0
111	1433.0
112	1330.0
113	1435.0
114	1306.0
115	1390.0
116	1313.0
117	1491.0
118	1358.0
119	1361.0
120	1232.0
121	1204.0
122	1236.0
123	1365.0
124	1257.0
